Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5ZoeTjSgPYBch4iP2JSyIK,"Velvet Cosmos","Velvet Cosmos","Senn",2025-08-29,78947,56,false,,2025-12-12T04:00:19Z,"lo-fi,dark ambient,lo-fi beats","freshgoodies music",0.665,0.222,10,-18.67,1,0.0648,0.578,0.534,0.106,0.0467,75.988,4
spotify:track:7C543iuc0sKWhPdSoCzWBV,"On the Metro","On the Metro","DeepFried",2025-10-05,115653,53,false,,2025-12-12T04:00:19Z,"lo-fi beats","DeepFried",0.482,0.0267,11,-26.366,0,0.0618,0.981,0.779,0.0855,0.188,89.895,1
spotify:track:5UBYETCIabaUKZcQ8ihx9N,"if only","if only","niteloops",2025-08-26,133461,53,false,,2025-12-12T04:00:19Z,"","Friends Of Friends",0.405,0.138,4,-23.893,1,0.0823,0.958,0.928,0.101,0.183,58.499,4
spotify:track:5Yr3Hd5gqRhLzRDOwCrGsG,"siljan","siljan","nightnotes",2025-05-16,162034,58,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","nightnotes",0.417,0.0813,1,-25.956,0,0.031,0.895,0.9,0.0922,0.0389,86.094,4
spotify:track:296PtyBwDRi5dLobxeLxWW,"crispy","crispy","Breezonic",2025-04-20,126500,53,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.91,0.238,0,-20.047,0,0.0769,0.694,0.938,0.12,0.745,120.003,4
spotify:track:43Lk7K3hE0j50Y8YkX5CrR,"Quiet","Quiet","Soft Dunes",2025-07-18,139500,59,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","Soft Dunes",0.541,0.162,0,-19.974,0,0.0389,0.9,0.899,0.101,0.082,60.03,4
spotify:track:3WNuyRyvwZIV7K0PrEDhgH,"midday breeze","midday breeze","Zupa Fitz",2025-09-28,137729,54,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","Chill Caterpillar",0.584,0.0816,1,-23.972,0,0.0312,0.953,0.95,0.0754,0.0364,62.043,4
spotify:track:64qu23p2mgK6xwPGvVnkx2,"lullaby","lullaby","faux kitsune",2025-05-16,128000,52,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Mega-Clout Sounds",0.477,0.0998,2,-25.11,0,0.0305,0.941,0.93,0.101,0.0692,59.988,5
spotify:track:2v0GqtA4G9tGqx13rtDs4h,"4:40 Am","4:40 Am","Pearldiver",2025-07-18,112846,55,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","GMM",0.722,0.054,6,-20.357,0,0.0485,0.968,0.958,0.0954,0.061,129.961,4
spotify:track:7uaFkXXFrkRUFRXnhnsqnn,"Sap Green","Sap Green","Casiio;Sling Dilly",2024-04-12,101678,52,false,,2025-12-12T04:00:19Z,"lo-fi hip hop,lo-fi,lo-fi beats","urbanundergrounds",0.695,0.294,0,-17.066,1,0.0336,0.941,0.91,0.151,0.636,77.989,4
spotify:track:7nq7xsWZMgF6LicP1I7JaA,"Visions","Visions","Bomshi;minimog",2025-01-24,114285,52,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi,jazz beats","Blunt Shelter Records",0.649,0.241,5,-15.268,0,0.0676,0.845,0.443,0.114,0.212,83.979,4
spotify:track:0bFSQSxqsZ1tUif24rmrAY,"Better Now","Better Now","Moonloop",2025-08-27,130000,52,false,,2025-12-12T04:00:19Z,"lo-fi","Golden Hour",0.862,0.377,2,-11.902,1,0.035,0.94,0.883,0.136,0.39,120.02,4
spotify:track:2CjgqDnLImY8hkgn5RqjsE,"Between Dream","Between Dream","Dozy Duzzn",2024-12-13,125945,56,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Dozy Duzzn",0.602,0.0823,0,-27.587,0,0.0406,0.918,0.933,0.0955,0.143,110.972,4
spotify:track:0JNzya76xG0ubKczzLsvWo,"Idle","Idle","Moodal",2025-01-31,133849,52,false,,2025-12-12T04:00:19Z,"","Moodal",0.334,0.0948,8,-24.506,1,0.0281,0.854,0.903,0.111,0.192,103.986,4
spotify:track:5R4nEl8XfFBPS2kxk5KOgi,"if you do","if you do","loutwo",2025-03-16,150706,56,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.673,0.123,5,-22.589,1,0.0347,0.927,0.891,0.0848,0.111,114.582,4
spotify:track:5HHXUqhU0nmdhWbyPjN46o,"long drive","long drive",".clouds",2025-07-15,121846,59,false,,2025-12-12T04:00:19Z,"lo-fi",".clouds",0.863,0.215,4,-15.586,1,0.0371,0.81,0.917,0.119,0.572,129.99,4
spotify:track:55A4cz4xvBtybJAguBzBSJ,"Wallflower","Wallflower","< b a r u b e a t >",2025-04-11,148250,54,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","< b a r u b e a t >",0.753,0.184,2,-11.333,1,0.0455,0.837,0.941,0.105,0.231,120.226,4
spotify:track:1vM9obDatOvogSVdo1hxDR,"my own practice","my own practice","hoodeeny",2024-11-01,132761,52,false,,2025-12-12T04:00:19Z,"lo-fi","hoodeeny",0.564,0.338,1,-14.01,1,0.039,0.968,0.904,0.132,0.241,134.119,4
spotify:track:3yMn2sp3d6BBdb1xXaBVK3,"water lilies","water lilies","wuy-wuy",2025-08-08,162711,54,false,,2025-12-12T04:00:19Z,"","wuy-wuy",0.516,0.09,7,-25.01,1,0.0369,0.949,0.953,0.103,0.0383,118.005,4
spotify:track:2MGJydjBonGOlIzDQZL3dQ,"Midnight Stuff","Midnight Stuff","Duos On Mars",2024-10-11,129677,60,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","Duos On Mars",0.541,0.174,5,-17.667,0,0.0967,0.937,0.866,0.124,0.186,58.738,4
spotify:track:7a6pu1aq2siFqMiLsLTcbB,"stay here forever","stay here forever","mutedvibes",2025-01-05,134400,55,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","Chill Caterpillar",0.618,0.0533,1,-16.548,1,0.0368,0.947,0.94,0.0855,0.549,100.028,4
spotify:track:3RSxBajUUnUfHPZbriPzWT,"growing still","growing still","lilibu",2025-07-13,166578,54,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.389,0.0746,10,-30.371,1,0.0322,0.978,0.931,0.111,0.106,173.303,4
spotify:track:7sadiGlN0XbM7D12N3FbPJ,"smiles","smiles","Kaptain Kola",2025-10-05,105387,52,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.552,0.109,5,-24.282,1,0.0401,0.978,0.883,0.0679,0.0619,62.01,3
spotify:track:1jTP8vi2XAILpRTDG6xwx7,"blue moon","blue moon","johto;Samwise",2024-10-01,138000,52,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi hip hop,lo-fi beats","VinDig",0.644,0.257,0,-13.967,1,0.055,0.731,0.946,0.111,0.267,78.849,4
spotify:track:7N3szolYk64aEQ4enlKxNa,"you & i","you & i","luv pug;tezpu",2024-11-22,115910,52,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats,jazz beats","purity label",0.793,0.103,6,-21.836,1,0.0472,0.852,0.878,0.0965,0.148,115.951,4
spotify:track:4ntwIVXn4O1Chq697xZ1Cx,"Flowhaven","Flowhaven","Recaps",2025-03-14,160304,58,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","Moonbike",0.705,0.256,10,-17.248,0,0.0611,0.752,0.837,0.105,0.47,78.968,4
spotify:track:46PM3cvVVSpFnco90yU4zk,"omw","omw","Knowmadic",2024-05-17,132000,56,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi,lo-fi hip hop","Nettwerk Music Group",0.587,0.12,0,-15.175,1,0.199,0.933,0.924,0.0945,0.349,80.113,4
spotify:track:1bDZbT1BvX6T2P2m5zHyv1,"Drift Into Dream","Drift Into Dream","Glow Down",2025-05-02,156587,51,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","Glow Down",0.407,0.0881,10,-18.459,0,0.0401,0.983,0.941,0.118,0.443,118.956,4
spotify:track:0xcQHLr7ZYeH5XZFHGOTqv,"schoolyard at night","schoolyard at night","nearly monday",2025-06-27,134153,56,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","nearly monday",0.338,0.0457,8,-20.834,1,0.0445,0.939,0.942,0.0957,0.196,113.357,5
spotify:track:5hqELfATuiNqZchjqMRxUO,"sunny days","sunny days","mxgnetic.",2025-04-11,128780,51,false,,2025-12-12T04:00:19Z,"lo-fi","mxgnetic.",0.489,0.17,0,-19.206,0,0.0572,0.725,0.89,0.107,0.43,137.037,1
spotify:track:4PZ8Fe2fuS7MDn8f8ggnSC,"Drizzle","Drizzle","silkwürm",2025-02-14,98500,58,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","silkwürm",0.59,0.0877,7,-25.748,0,0.0362,0.987,0.933,0.0998,0.17,120.256,4
spotify:track:09pqU72mUtEf18YHWlnNkd,"rainfall","rainfall","Cozy Nordic",2024-11-13,162580,57,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Slumber Studios",0.457,0.0267,3,-26.224,1,0.0356,0.986,0.935,0.114,0.0916,62.018,4
spotify:track:2aC4EzyoeHagzpbzXZpCuS,"Jester's Lullaby","Jester's Lullaby","Hevi",2025-01-24,113684,54,false,,2025-12-12T04:00:19Z,"lo-fi hip hop,lo-fi,lo-fi beats","recordJet",0.615,0.11,4,-18.733,0,0.0409,0.949,0.953,0.11,0.234,76.055,4
spotify:track:2cM659ssY5NSXrLThF3FjH,"Midnight Garden","Midnight Garden","softwaves;Late Night Tones",2025-08-22,148000,51,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Score a Score",0.383,0.0508,2,-29.305,0,0.0345,0.956,0.864,0.107,0.0458,60.071,4
spotify:track:6A0Nu9iDYTjeCVXCm2fplq,"another time, another place","another time, another place","olbejom",2025-05-04,165861,51,false,,2025-12-12T04:00:19Z,"lo-fi","olbejom",0.689,0.0557,0,-22.503,1,0.0393,0.928,0.942,0.126,0.155,109.98,4
spotify:track:2Zs9CxPJXNuWPOw0UXkV5N,"Clouds in the Sky","Clouds in the Sky","DreamWavez",2025-03-14,125217,59,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","DreamWavez",0.792,0.31,0,-15.111,0,0.0587,0.901,0.945,0.113,0.339,137.896,4
spotify:track:5m6OGO3gvsMrGc0pH8zy5K,"Vegetate","Vegetate","Moodal",2025-05-23,125045,53,false,,2025-12-12T04:00:19Z,"","Moodal",0.511,0.134,5,-25.423,1,0.0357,0.838,0.965,0.102,0.0396,80.005,5
spotify:track:3Aggx0pm7eh1hwcowukhRy,"the moon in your eyes","the moon in your eyes","slowburn",2024-07-18,167319,51,false,,2025-12-12T04:00:19Z,"lo-fi","slowburn",0.621,0.0825,3,-26.336,1,0.0321,0.844,0.879,0.112,0.17,104.006,4
spotify:track:4Ya8V46537FZVR6QBIjs50,"unwinding","unwinding","sumwut",2025-05-02,145671,51,false,,2025-12-12T04:00:19Z,"lo-fi","BAM BOO STU",0.712,0.154,8,-16.969,1,0.0493,0.734,0.893,0.114,0.338,88.006,4
spotify:track:574p3oZ9clAcRkM74jhj4d,"nightvision","nightvision","sellar",2024-09-08,143360,56,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.569,0.175,0,-24.032,1,0.0367,0.783,0.926,0.111,0.16,105.05,4
spotify:track:5pjMm33lajx5bFf09iYQT0,"heath","heath","silkwürm",2025-01-10,121690,54,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","silkwürm",0.347,0.179,1,-19.437,0,0.23,0.977,0.936,0.0954,0.187,71.063,4
spotify:track:3r77irWcZKid8Ywf4hCWUt,"floating","floating","rosewd",2025-06-01,122250,51,false,,2025-12-12T04:00:19Z,"lo-fi","Chill Caterpillar",0.654,0.256,3,-14.692,0,0.0333,0.308,0.912,0.544,0.283,114.002,4
spotify:track:7EwMbDsLmRfbX0bCil2RA6,"taste of coffee","taste of coffee","disco robots",2024-05-17,131633,51,false,,2025-12-12T04:00:19Z,"lo-fi","disco robots",0.538,0.144,2,-21.412,1,0.0648,0.979,0.953,0.0803,0.146,147.802,4
spotify:track:5yQXLsJZJBcQQV3mhuWDE4,"Dream Drift","Dream Drift","Dozy Duzzn",2024-07-07,124285,63,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Dozy Duzzn",0.686,0.0637,10,-23.875,1,0.038,0.952,0.948,0.102,0.146,112.07,4
spotify:track:54VhpeIRKA1qJx5WOo8pw9,"Zzz","Zzz","HM Surf;96 Zeus;fnonose",2025-10-08,161095,50,false,,2025-12-12T04:00:19Z,"lo-fi hip hop,lo-fi,lo-fi beats","HM Surf & 96 Zeus x fnonose",0.509,0.0685,8,-26.847,1,0.0375,0.918,0.895,0.0789,0.042,73.03,4
spotify:track:0e7GJUcTnb1HQZn73goySz,"5.50 Am","5.50 Am","Pearldiver",2025-02-28,122950,51,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","GMM",0.656,0.0838,4,-22.227,0,0.0592,0.73,0.893,0.107,0.223,122.042,4
spotify:track:178aGmer2dlhSEfd08HCv5,"Last Dream","Last Dream","cxlt.;Dontcry",2024-07-26,134400,52,false,,2025-12-12T04:00:19Z,"lo-fi hip hop,lo-fi,lo-fi beats","Sleep Tales",0.55,0.0346,7,-26.372,1,0.0311,0.949,0.934,0.072,0.103,100.05,4
spotify:track:2FgAvwHYNmRsjr9ROpAuHJ,"a place both wonderful & strange","a place both wonderful & strange","olbejom",2025-05-18,129108,53,false,,2025-12-12T04:00:19Z,"lo-fi","olbejom",0.637,0.0235,0,-30.836,1,0.0334,0.972,0.952,0.103,0.333,110.01,4
spotify:track:3Uuo65tSdVDAQTRITXGTWE,"kinda nice","kinda nice","Earium",2024-07-07,140000,55,false,,2025-12-12T04:00:19Z,"lo-fi","Earium",0.581,0.216,0,-21.645,1,0.0473,0.861,0.871,0.112,0.0351,122.047,4
spotify:track:2Is19Hcy0tSoCUNCJSdRRE,"swell","swell","jpegdonn",2024-02-23,108000,50,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","jpegdonn",0.452,0.153,3,-21.878,1,0.0418,0.983,0.951,0.107,0.181,80.073,4
spotify:track:0F6Irj8z2glFrxpthcMLxQ,"Selfcare","Selfcare","its-ya-boi",2025-04-04,158117,50,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","its-ya-boi",0.67,0.265,9,-14.372,0,0.0367,0.724,0.926,0.0826,0.103,85.147,4
spotify:track:6Tmhesk2tLiJtJ52Al3nQ1,"constellations","constellations","butterfli",2025-03-23,144000,50,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.307,0.0807,7,-30.098,0,0.037,0.925,0.947,0.0877,0.108,113.966,4
spotify:track:5cqIGGT3R7YmvMaHv90x4E,"Warm Sheets","Warm Sheets","Sleepy Titan",2025-08-08,143448,51,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Calm Lands Music",0.556,0.182,5,-17.349,1,0.0435,0.967,0.956,0.0923,0.218,174.152,4
spotify:track:5SISyCOlTo2J1w5sDRkW6D,"my respite","my respite / goldfinger (Reworks)","linanthem",2025-01-31,140571,57,false,,2025-12-12T04:00:19Z,"lo-fi beats,jazz beats,lo-fi,lo-fi hip hop","Nettwerk Music Group",0.634,0.369,1,-17.956,0,0.0522,0.564,0.928,0.205,0.322,70.051,4
spotify:track:2tIuYjDRwnJfJEt4uDEjRl,"ghee","ghee","lilibu",2024-10-20,180000,63,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.695,0.204,1,-16.089,1,0.0397,0.704,0.918,0.623,0.417,102.012,4
spotify:track:2aL37gKJ4SoLAaGbhiqHAO,"if","if","softclouds",2025-08-03,150674,54,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.644,0.0718,0,-21.198,1,0.0333,0.976,0.95,0.134,0.214,128.069,4
spotify:track:3QK1gFa90lLKidrxZiwxI0,"coconut kisses","coconut kisses","Nice Gii",2025-05-25,148894,57,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","Chill Caterpillar",0.684,0.0947,3,-14.985,0,0.0365,0.946,0.874,0.132,0.396,108.037,4
spotify:track:0RMhdbMSfq33b3rdaRPa30,"wetlands","wetlands","Rustique Beats",2025-04-06,126943,50,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","Chill Caterpillar",0.488,0.155,8,-19.003,1,0.0986,0.877,0.882,0.101,0.0913,142.044,4
spotify:track:1mHwCUn7DDawEehvDjlC3T,"serendipity","serendipity","haywrd",2025-03-09,183333,51,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.786,0.0769,10,-16.341,1,0.117,0.876,0.877,0.108,0.294,75.011,4
spotify:track:5WSeGLrVasweaWijZOrlyt,"from me to you","from me to you","Lenny Loops;Dontcry",2024-10-04,135384,50,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi hip hop,lo-fi beats","Lenny Loops & Dontcry",0.472,0.0388,10,-29.458,1,0.0405,0.969,0.928,0.109,0.0767,77.993,4
spotify:track:5R0TJAkO6H1u1ZIp5auDIc,"memories","memories","stephanie dewalee",2024-05-17,126657,50,false,,2025-12-12T04:00:19Z,"lo-fi","stephanie dewalee",0.446,0.126,0,-20.933,0,0.0993,0.903,0.964,0.155,0.288,39.457,4
spotify:track:5VEiJ4VqtQlgT7pqXjRvCW,"Shadows","Shadows","Mellow Mirror",2025-04-11,123574,51,false,,2025-12-12T04:00:19Z,"lo-fi","Mellow Mirror",0.601,0.0554,5,-20.04,1,0.0473,0.968,0.948,0.0976,0.077,111.032,4
spotify:track:3VolXPYyNr222J89OHl8u0,"pillow dreams","pillow dreams","evelina mist",2024-03-15,121967,51,false,,2025-12-12T04:00:19Z,"lo-fi","evelina mist",0.563,0.0895,1,-22.084,0,0.0328,0.863,0.818,0.0772,0.135,122.197,4
spotify:track:5qirk6OgA1PzJhBxAOnTyi,"seek somebody","seek somebody","Kaptain Kola",2024-06-30,164487,55,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.494,0.0617,3,-22.708,1,0.0486,0.972,0.942,0.116,0.199,59.606,4
spotify:track:4XGhMOaPEVQYmhZbI4LxYG,"solace","solace","louke's beats",2025-03-16,145331,50,false,,2025-12-12T04:00:19Z,"lo-fi,lo-fi beats","Chill Caterpillar",0.658,0.164,1,-21.3,1,0.0649,0.568,0.914,0.102,0.147,133.876,4
spotify:track:6ehKIufwrcNY6oJhSR90hM,"Autumn Views","Autumn Views","Mr Clyde",2025-02-07,94000,57,false,,2025-12-12T04:00:19Z,"lo-fi beats,lo-fi","Mr Clyde",0.652,0.141,6,-16.253,1,0.0635,0.797,0.904,0.0989,0.307,68.913,4
